tt0094721,Beetlejuice,1988,"Comedy, Fantasy",92,USA,English
tt0401729,John Carter,2012,"Action, Adventure, Sci-Fi",132,USA,English
tt1950186,Ford v Ferrari,2019,"Action, Biography, Drama",152,USA,"English, Italian, French, Japanese"
tt0438097,Ice Age: The Meltdown,2006,"Animation, Adventure, Comedy",91,USA,English
tt1650554,Kick-Ass 2,2013,"Action, Comedy, Crime",103,"UK, USA, Japan",English
tt0187393,The Patriot,2000,"Action, Drama, History",165,"USA, Germany","English, French"
tt0486655,Stardust,2007,"Adventure, Family, Fantasy",127,"UK, USA",English
tt0212985,Hannibal,2001,"Crime, Drama, Thriller",131,"USA, UK, Italy","English, Italian, Japanese"
tt0061722,The Graduate,1967,"Comedy, Drama, Romance",106,USA,English
tt0955308,Robin Hood,2010,"Action, Adventure, Drama",140,"USA, UK","English, French, Ukrainian"
tt0190332,Wo hu cang long,2000,"Action, Adventure, Fantasy",120,"Taiwan, Hong Kong, USA, China",Mandarin
tt0320691,Underworld,2003,"Action, Fantasy, Thriller",121,"USA, UK, Germany, Hungary",English
tt0290002,Meet the Fockers,2004,"Comedy, Romance",115,USA,"English, Spanish, Hebrew"
tt0118884,Contact,1997,"Drama, Mystery, Sci-Fi",150,USA,"English, Spanish, German, Russian"
tt0286716,Hulk,2003,"Action, Sci-Fi",138,USA,"English, Spanish"
tt0075686,Annie Hall,1977,"Comedy, Romance",93,USA,"English, German"
tt2316204,Alien: Covenant,2017,"Horror, Sci-Fi, Thriller",122,"USA, UK",English
tt0183649,Phone Booth,2002,"Crime, Thriller",81,USA,"English, Swahili"
tt0486576,4: Rise of the Silver Surfer,2007,"Action, Adventure, Fantasy",92,"USA, Germany, UK","English, Japanese, Chinese, Arabic"
tt0414387,Pride & Prejudice,2005,"Drama, Romance",129,"France, UK, USA",English
tt0181875,Almost Famous,2000,"Adventure, Comedy, Drama",122,USA,"English, French"
tt1302011,Kung Fu Panda 2,2011,"Animation, Action, Adventure",90,USA,English
tt0322259,2 Fast 2 Furious,2003,"Action, Crime, Thriller",107,"USA, Germany","English, Spanish"
tt0289765,Red Dragon,2002,"Crime, Drama, Thriller",124,"Germany, USA","English, French"
tt2024469,Non-Stop,2014,"Action, Mystery, Thriller",106,"UK, France, USA, Canada","English, German"
tt1343727,Dredd,2012,"Action, Crime, Sci-Fi",95,"UK, South Africa, USA, India",English
tt2397535,Predestination,2014,"Action, Drama, Sci-Fi",97,"Australia, USA",English
tt1028532,Hachi: A Dog's Tale,2009,"Drama, Family",93,"UK, USA","English, Japanese"
tt0452623,Gone Baby Gone,2007,"Crime, Drama, Mystery",114,USA,English
tt0298203,8 Mile,2002,"Drama, Music",110,"USA, Germany",English
tt0259711,Vanilla Sky,2001,"Fantasy, Mystery, Romance",136,"USA, Spain","English, Spanish"
tt1401152,Unknown,2011,"Action, Mystery, Thriller",113,"UK, Germany, France, USA","English, German, Turkish, Arabic"
tt0120762,Mulan,1998,"Animation, Adventure, Family",88,USA,"English, Mandarin"
tt0783233,Atonement,2007,"Drama, Mystery, Romance",123,"UK, France, USA","English, French"
tt0120804,Resident Evil,2002,"Action, Horror, Sci-Fi",100,"UK, Germany, USA",English
tt0429493,The A-Team,2010,"Action, Adventure, Thriller",117,"USA, UK","English, Spanish, French, Swahili, German"
tt1077368,Dark Shadows,2012,"Comedy, Fantasy, Horror",113,"USA, Australia, UK",English
tt0196229,Zoolander,2001,Comedy,90,"Germany, USA",English
tt0257044,Road to Perdition,2002,"Crime, Drama, Thriller",117,USA,English
tt3076658,Creed,2015,"Drama, Sport",133,USA,"English, Spanish"
tt1817273,The Place Beyond the Pines,2012,"Crime, Drama, Thriller",140,USA,"English, Spanish"
tt0448115,Shazam!,2019,"Action, Adventure, Comedy",132,"USA, Canada","English, Spanish"
tt3110958,Now You See Me 2,2016,"Action, Adventure, Comedy",129,"France, USA","English, Mandarin, Cantonese"
tt0338526,Van Helsing,2004,"Action, Adventure, Fantasy",131,"USA, Czech Republic, Romania","English, Latin"
tt0443272,Lincoln,2012,"Biography, Drama, History",150,"USA, India",English
tt1385826,The Adjustment Bureau,2011,"Romance, Sci-Fi, Thriller",106,USA,English
tt0120611,Blade,1998,"Action, Horror, Sci-Fi",120,USA,"English, Russian, Serbian"
tt1959490,Noah,2014,"Action, Adventure, Drama",138,USA,English
tt3606756,Incredibles 2,2018,"Animation, Action, Adventure",118,USA,English
tt0107614,Mrs. Doubtfire,1993,"Comedy, Drama, Family",125,USA,English
tt0497465,Vicky Cristina Barcelona,2008,"Comedy, Drama, Romance",96,"Spain, USA","English, Spanish"
tt0368447,The Village,2004,"Drama, Mystery, Thriller",108,USA,English
tt4034228,Manchester by the Sea,2016,Drama,137,USA,English
tt0116695,Jerry Maguire,1996,"Comedy, Drama, Romance",139,USA,"English, American Sign Language"
tt0215750,Enemy at the Gates,2001,"Drama, History, War",131,"Ireland, UK, France, Germany, USA","English, German, Russian"
tt0803096,Warcraft,2016,"Action, Adventure, Fantasy",123,"China, Canada, Japan, USA",English
tt1386588,The Other Guys,2010,"Action, Comedy, Crime",107,USA,"English, Ukrainian"
tt0053291,Some Like It Hot,1959,"Comedy, Music, Romance",121,USA,English
tt0151804,Office Space,1999,Comedy,89,USA,English
tt1601913,The Grey,2011,"Action, Adventure, Drama",117,USA,"English, Spanish"
tt0121164,Corpse Bride,2005,"Animation, Drama, Family",77,"USA, UK",English
tt1386703,Total Recall,2012,"Action, Adventure, Sci-Fi",118,"USA, Canada","English, Ukrainian"
tt0457939,The Holiday,2006,"Comedy, Romance",136,USA,English
tt1706593,Chronicle,2012,"Drama, Sci-Fi, Thriller",89,USA,English
tt0089218,The Goonies,1985,"Adventure, Comedy, Family",114,USA,"English, Spanish, Cantonese, Italian"
tt1931533,Seven Psychopaths,2012,"Comedy, Crime",110,"UK, USA","English, Vietnamese"
tt0221027,Blow,2001,"Biography, Crime, Drama",124,"USA, Mexico",English
tt0463985,The Fast and the Furious: Tokyo Drift,2006,"Action, Crime, Thriller",104,"USA, Germany, Japan","English, Japanese, Portuguese"
tt0252866,American Pie 2,2001,Comedy,108,USA,English
tt0070735,The Sting,1973,"Comedy, Crime, Drama",129,USA,English
tt0112442,Bad Boys,1995,"Action, Comedy, Crime",119,USA,English
tt0099348,Dances with Wolves,1990,"Adventure, Drama, Western",181,"USA, UK","English, Sioux, Pawnee"
tt0120812,Rush Hour,1998,"Action, Comedy, Crime",98,USA,"English, Cantonese, Mandarin"
tt0113189,GoldenEye,1995,"Action, Adventure, Thriller",130,"UK, USA","English, Russian, Spanish"
tt0118749,Boogie Nights,1997,Drama,155,USA,English
tt2277860,Finding Dory,2016,"Animation, Adventure, Comedy",97,USA,"English, Indonesian"
tt0824747,Changeling,2008,"Biography, Crime, Drama",141,USA,English
tt1440129,Battleship,2012,"Action, Adventure, Sci-Fi",131,USA,"English, Japanese"
tt0077631,Grease,1978,"Musical, Romance",110,USA,English
tt0111503,True Lies,1994,"Action, Comedy, Thriller",141,USA,"English, French, Arabic, German"
tt0093409,Lethal Weapon,1987,"Action, Crime, Thriller",109,USA,English
tt1032755,RocknRolla,2008,"Action, Crime, Thriller",114,"UK, USA, France","English, Russian"
tt0112462,Batman Forever,1995,"Action, Adventure",121,"USA, UK",English
tt0097757,The Little Mermaid,1989,"Animation, Family, Fantasy",83,USA,"English, French"
tt1092026,Paul,2011,"Adventure, Comedy, Sci-Fi",104,"USA, UK","English, Klingon"
tt0479884,Crank,2006,"Action, Crime, Thriller",88,USA,"English, Spanish, Korean"
tt0396171,Perfume: The Story of a Murderer,2006,"Crime, Drama",147,"Germany, France, Spain, USA",English
tt1192628,Rango,2011,"Animation, Adventure, Comedy",107,USA,English
tt0072890,Dog Day Afternoon,1975,"Biography, Crime, Drama",125,USA,English
tt0363547,Dawn of the Dead,2004,"Action, Horror",101,"USA, Canada, Japan, France",English
tt0118688,Batman & Robin,1997,"Action, Sci-Fi",125,"USA, UK",English
tt1033575,The Descendants,2011,"Comedy, Drama",115,USA,English
tt3263904,Sully,2016,"Biography, Drama",96,USA,English
tt0448134,Sunshine,2007,"Sci-Fi, Thriller",107,"UK, USA",English
tt0358273,Walk the Line,2005,"Biography, Drama, Music",136,"USA, Germany","English, Russian"
tt0104257,A Few Good Men,1992,"Drama, Thriller",138,USA,"English, French"
tt4550098,Nocturnal Animals,2016,"Drama, Thriller",116,USA,English
tt0102057,Hook,1991,"Adventure, Comedy, Family",142,USA,English
tt0432348,Saw II,2005,"Horror, Mystery",93,"Canada, USA",English
tt0381681,Before Sunset,2004,"Drama, Romance",80,"USA, France","English, French"
tt4925292,Lady Bird,2017,"Comedy, Drama",94,USA,"English, Spanish"
tt0175142,Scary Movie,2000,Comedy,88,USA,English
tt0093870,RoboCop,1987,"Action, Crime, Sci-Fi",102,USA,English
tt0172156,Bad Boys II,2003,"Action, Comedy, Crime",147,USA,"English, Spanish, Russian"
tt0185937,The Blair Witch Project,1999,"Horror, Mystery",81,USA,English
tt7653254,Marriage Story,2019,"Comedy, Drama, Romance",137,"UK, USA","English, Spanish"
tt1655442,The Artist,2011,"Comedy, Drama, Romance",100,"France, Belgium, USA","English, French"
tt0976051,The Reader,2008,"Drama, Romance",124,"Germany, USA","English, German, Greek, Latin"
tt0978764,Sucker Punch,2011,"Action, Adventure, Fantasy",110,"USA, Canada","English, German"
tt0825232,The Bucket List,2007,"Comedy, Drama",97,USA,English
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,2012,"Adventure, Drama, Fantasy",115,USA,English
tt1485796,The Greatest Showman,2017,"Biography, Drama, Musical",105,USA,English
tt0082096,Das Boot,1981,"Adventure, Drama, Thriller",149,West Germany,German
tt0059578,Per qualche dollaro in più,1965,Western,132,"Italy, Spain, West Germany","Italian, English"
tt1823672,Chappie,2015,"Action, Crime, Drama",120,"South Africa, USA",English
tt3079380,Spy,2015,"Action, Comedy, Crime",120,"USA, UK, France, Hungary, Germany","English, French, Italian, German, Hungarian"
tt2229499,Don Jon,2013,"Comedy, Drama, Romance",90,USA,English
tt0478087,21,2008,"Crime, Drama, History",123,USA,English
tt0364725,Dodgeball: A True Underdog Story,2004,"Comedy, Sport",92,USA,"English, German"
tt0095327,Hotaru no haka,1988,"Animation, Drama, War",89,Japan,Japanese
tt0414993,The Fountain,2006,"Drama, Mystery, Romance",97,"Canada, USA","English, Maya"
tt1464540,I Am Number Four,2011,"Action, Adventure, Sci-Fi",111,"USA, India","English, French"
tt0195714,Final Destination,2000,"Horror, Thriller",98,USA,"English, French"
tt0985699,Valkyrie,2008,"Drama, History, Thriller",121,"USA, Germany, Italy, Spain, France, Japan, UK","English, German"
tt0144117,The Boondock Saints,1999,"Action, Crime, Thriller",108,"USA, Canada","English, Spanish, Papiamento, Russian, Latin"
tt1855199,End of Watch,2012,"Action, Crime, Drama",109,USA,"English, Spanish"
tt0118583,Alien: Resurrection,1997,"Action, Horror, Sci-Fi",109,USA,English
tt1212450,Lawless,2012,"Crime, Drama",116,USA,English
tt1375670,Grown Ups,2010,Comedy,102,USA,"English, Spanish"
tt0765443,Eastern Promises,2007,"Action, Crime, Drama",100,"UK, Canada","English, Russian, Turkish, Ukrainian, Urdu"
tt0120660,Enemy of the State,1998,"Action, Thriller",132,USA,English
tt1211956,Escape Plan,2013,"Action, Thriller",115,USA,"English, German, Arabic, Urdu"
tt2660888,Star Trek Beyond,2016,"Action, Adventure, Sci-Fi",122,"USA, China, United Arab Emirates, Canada",English
tt1325004,The Twilight Saga: Eclipse,2010,"Adventure, Drama, Fantasy",124,USA,English
tt0095765,Nuovo Cinema Paradiso,1988,Drama,155,"Italy, France",Italian
tt1001526,Megamind,2010,"Animation, Action, Comedy",95,USA,English
tt0134847,Pitch Black,2000,"Action, Horror, Sci-Fi",109,"USA, Australia","English, Arabic"
tt0309698,Identity,2003,"Mystery, Thriller",90,USA,English
tt0077651,Halloween,1978,"Horror, Thriller",91,USA,English
tt3450958,War for the Planet of the Apes,2017,"Action, Adventure, Drama",140,"USA, Canada, New Zealand","English, American Sign Language"
tt0083944,First Blood,1982,"Action, Adventure",93,USA,English
tt7784604,Hereditary,2018,"Drama, Horror, Mystery",127,USA,"English, Spanish"
tt0315733,21 Grams,2003,"Crime, Drama, Thriller",124,USA,English
tt0399146,A History of Violence,2005,"Drama, Thriller",96,"Canada, USA",English
tt1731141,Ender's Game,2013,"Action, Adventure, Fantasy",114,USA,English
tt1243957,The Tourist,2010,"Action, Adventure, Crime",103,"USA, France, Italy, UK","English, French, Italian, Russian, Spanish"
tt0259324,Ghost Rider,2007,"Action, Fantasy, Thriller",110,"USA, Australia",English
tt0243155,Bridget Jones's Diary,2001,"Comedy, Drama, Romance",97,"UK, France, USA",English
tt0898367,The Road,2009,Drama,111,USA,English
tt0107818,Philadelphia,1993,Drama,125,USA,English
tt0057115,The Great Escape,1963,"Adventure, Drama, History",172,USA,"English, German, French, Russian, Spanish"
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,"Adventure, Drama, Fantasy",117,USA,"English, Portuguese"
tt0163978,The Beach,2000,"Adventure, Drama, Romance",119,"USA, UK","English, French, Swedish, Thai, Serbian"
tt0245712,Amores perros,2000,"Drama, Thriller",154,Mexico,Spanish
tt0183505,"Me, Myself & Irene",2000,Comedy,116,USA,"English, German"
tt1080016,Ice Age: Dawn of the Dinosaurs,2009,"Animation, Adventure, Comedy",94,USA,English
tt0837562,Hotel Transylvania,2012,"Animation, Comedy, Family",91,USA,English
tt1210819,The Lone Ranger,2013,"Action, Adventure, Comedy",150,USA,"English, North American Indian"
tt3065204,The Conjuring 2,2016,"Horror, Mystery, Thriller",134,"Canada, USA, UK",English
tt0118655,Austin Powers: International Man of Mystery,1997,"Adventure, Comedy",94,USA,English
tt0448011,Knowing,2009,"Action, Drama, Mystery",121,"USA, UK, Australia, China",English
tt0430922,Role Models,2008,Comedy,99,"Germany, USA",English
tt1179904,Paranormal Activity,2007,"Horror, Mystery, Thriller",86,USA,English
tt0437086,Alita: Battle Angel,2019,"Action, Adventure, Sci-Fi",122,"USA, Japan, Canada","English, Spanish"
tt0486822,Disturbia,2007,"Crime, Drama, Mystery",105,USA,"English, Spanish"
tt1564367,Just Go with It,2011,"Comedy, Romance",117,USA,English
tt1588173,Warm Bodies,2013,"Comedy, Horror, Romance",98,"USA, Canada",English
tt4046784,Maze Runner: The Scorch Trials,2015,"Action, Adventure, Sci-Fi",131,USA,English
tt0420223,Stranger Than Fiction,2006,"Comedy, Drama, Fantasy",113,USA,English
tt0465234,National Treasure: Book of Secrets,2007,"Action, Adventure, Mystery",124,USA,"English, French"
tt0083987,Gandhi,1982,"Biography, Drama, History",191,"UK, India",English
tt0462499,Rambo,2008,"Action, Thriller",92,"Germany, USA, Thailand","English, Burmese, Thai"
tt6139732,Aladdin,2019,"Adventure, Family, Fantasy",128,"UK, USA, Australia","English, Arabic"
tt0052618,Ben-Hur,1959,"Adventure, Drama, History",212,USA,English
tt0080678,The Elephant Man,1980,"Biography, Drama",124,"USA, UK","English, French"
tt1832382,Jodaeiye Nader az Simin,2011,Drama,123,"Iran, France, Australia",Persian
tt1922777,Sinister,2012,"Horror, Mystery, Thriller",110,"USA, UK, Canada",English
tt1234721,RoboCop,2014,"Action, Crime, Sci-Fi",117,USA,"English, Persian, Ukrainian"
tt2209764,Transcendence,2014,"Action, Drama, Sci-Fi",119,"UK, China, USA",English
tt0145660,Austin Powers: The Spy Who Shagged Me,1999,"Action, Adventure, Comedy",95,USA,"English, German"
tt1798684,Southpaw,2015,"Action, Drama, Sport",124,"Hong Kong, USA",English
tt0983193,The Adventures of Tintin,2011,"Animation, Action, Adventure",107,"USA, New Zealand, UK, France, Australia",English
tt0045152,Singin' in the Rain,1952,"Comedy, Musical, Romance",103,USA,English
tt2361509,The Intern,2015,"Comedy, Drama",121,USA,English
tt2908446,Insurgent,2015,"Action, Adventure, Sci-Fi",119,"USA, Canada",English
tt4160708,Don't Breathe,2016,"Crime, Horror, Thriller",88,"USA, Hungary",English
tt0110632,Natural Born Killers,1994,"Action, Crime, Drama",118,USA,"English, Navajo, Japanese"
tt1124035,The Ides of March,2011,"Drama, Thriller",101,USA,English
tt2381941,Focus,2015,"Comedy, Crime, Drama",105,"USA, Argentina","English, Spanish"
tt0299658,Chicago,2002,"Comedy, Crime, Musical",113,"USA, Germany, Canada, UK","English, Hungarian"
tt0335345,The Passion of the Christ,2004,Drama,127,USA,"Aramaic, Latin, Hebrew"
tt0296572,The Chronicles of Riddick,2004,"Action, Adventure, Sci-Fi",119,USA,English
tt0485947,Mr. Nobody,2009,"Drama, Fantasy, Romance",141,"Belgium, Germany, Canada, France, UK, Luxembourg, USA","English, Mohawk"
tt0302886,Old School,2003,Comedy,88,USA,English
tt0319343,Elf,2003,"Comedy, Family, Fantasy",97,USA,English
tt0373469,Kiss Kiss Bang Bang,2005,"Action, Comedy, Crime",103,USA,English
tt0027977,Modern Times,1936,"Comedy, Drama, Family",87,USA,English
tt0427944,Thank You for Smoking,2005,"Comedy, Drama",92,USA,English
tt0138097,Shakespeare in Love,1998,"Comedy, Drama, History",123,"USA, UK",English
tt0384537,Silent Hill,2006,Horror,125,"Canada, France, Japan, Australia",English
tt0119643,Meet Joe Black,1998,"Drama, Fantasy, Romance",178,USA,"English, Dutch"
tt0795421,Mamma Mia!,2008,"Comedy, Musical, Romance",108,"USA, UK, Germany","English, Greek"
tt0108550,What's Eating Gilbert Grape,1993,Drama,118,USA,English
tt0758774,Body of Lies,2008,"Action, Drama, Thriller",128,"USA, UK","English, Arabic"
tt3464902,The Lobster,2015,"Comedy, Drama, Romance",119,"Ireland, UK, Greece, France, Netherlands, USA","English, French, Greek"
tt6857112,Us,2019,"Horror, Mystery, Thriller",116,"USA, China, Japan",English
tt1189340,The Lincoln Lawyer,2011,"Crime, Drama, Thriller",118,USA,English
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,"Adventure, Family, Fantasy",134,"UK, USA","English, French"
tt1411238,No Strings Attached,2011,"Comedy, Romance",108,"USA, UK","English, Ukrainian"
tt0109445,Clerks,1994,Comedy,92,USA,English
tt1424381,Predators,2010,"Action, Adventure, Sci-Fi",107,USA,"English, Spanish, Russian"
tt0080339,Airplane!,1980,Comedy,88,USA,English
tt0408306,Munich,2005,"Action, Drama, History",164,"France, Canada, USA","English, German, French, Hebrew, Arabic, Italian, Greek, Russian, Dutch"
tt1220719,Yip Man,2008,"Action, Biography, Drama",106,"Hong Kong, China","Cantonese, Mandarin, Japanese"
tt0133152,Planet of the Apes,2001,"Action, Adventure, Sci-Fi",119,USA,English
tt2293640,Minions,2015,"Animation, Adventure, Comedy",91,USA,"English, Spanish"
tt2126355,San Andreas,2015,"Action, Adventure, Drama",114,USA,English
tt7349662,BlacKkKlansman,2018,"Biography, Crime, Drama",135,USA,English
tt0123755,Cube,1997,"Drama, Mystery, Sci-Fi",90,Canada,"English, German, French"
tt3741834,Lion,2016,"Biography, Drama",118,"UK, Australia, USA","English, Hindi, Bengali"
tt0116996,Mars Attacks!,1996,"Comedy, Sci-Fi",106,USA,"English, French"
tt0117509,Romeo + Juliet,1996,"Drama, Romance",120,"USA, Mexico, Australia, Canada",English
tt1132620,Män som hatar kvinnor,2009,"Crime, Drama, Mystery",152,"Sweden, Denmark, Germany, Norway","Swedish, English"
tt0120655,Dogma,1999,"Adventure, Comedy, Drama",130,USA,English
tt0251127,How to Lose a Guy in 10 Days,2003,"Comedy, Romance",116,"USA, Germany",English
tt0333766,Garden State,2004,"Comedy, Drama, Romance",102,USA,"English, Klingon"
tt0409847,Cowboys & Aliens,2011,"Action, Sci-Fi, Thriller",119,"USA, India","English, Apache languages"
tt0287978,Daredevil,2003,"Action, Crime",103,"USA, China","English, Greek, Italian"
tt4196776,Jason Bourne,2016,"Action, Thriller",123,"USA, China","English, Greek, German, Japanese"
tt1321870,Gangster Squad,2013,"Action, Crime, Drama",113,USA,English
tt3235888,It Follows,2014,"Horror, Mystery, Thriller",100,USA,English
tt3402236,Murder on the Orient Express,2017,"Crime, Drama, Mystery",114,"Malta, USA","English, French, German, Arabic"
tt2334879,White House Down,2013,"Action, Drama, Thriller",131,USA,English
tt0416320,Match Point,2005,"Drama, Romance, Thriller",124,"UK, USA, Ireland, Luxembourg, France",English
tt1139797,Låt den rätte komma in,2008,"Crime, Drama, Fantasy",114,Sweden,"Swedish, Spanish"
tt0108399,True Romance,1993,"Crime, Drama, Romance",119,"USA, France","English, Italian"
tt1436562,Rio,2011,"Animation, Adventure, Comedy",96,"USA, Brazil","English, Portuguese"
tt5442430,Life,2017,"Horror, Sci-Fi, Thriller",104,"UK, USA","English, Japanese, Vietnamese"
tt1599348,Safe House,2012,"Action, Thriller",115,"South Africa, Japan, USA","English, Afrikaans"
tt0246460,Die Another Day,2002,"Action, Adventure, Thriller",133,"UK, USA","English, Korean, Cantonese, Spanish, German, Icelandic, Italian, Arabic"
tt0425061,Get Smart,2008,"Action, Adventure, Comedy",110,USA,"English, Russian, Punjabi, Arabic"
tt1142988,The Ugly Truth,2009,"Comedy, Romance",96,USA,English
tt0479143,Rocky Balboa,2006,"Action, Drama, Sport",102,USA,"English, Spanish"
tt0305224,Anger Management,2003,Comedy,106,USA,English
tt0087800,A Nightmare on Elm Street,1984,Horror,91,USA,English
tt0119282,Hercules,1997,"Animation, Adventure, Comedy",93,"USA, France","English, Spanish, Greek"
tt0844471,Cloudy with a Chance of Meatballs,2009,"Animation, Adventure, Comedy",90,USA,"English, French, Spanish"
tt2674426,Me Before You,2016,"Drama, Romance",106,"UK, USA","English, French"
tt1289401,Ghostbusters,2016,"Action, Comedy, Fantasy",117,"USA, Australia",English
tt1605630,American Reunion,2012,Comedy,113,USA,English
tt0479952,Madagascar: Escape 2 Africa,2008,"Animation, Adventure, Comedy",89,USA,"English, Italian"
tt0376541,Closer,2004,"Drama, Romance",104,"USA, UK",English
tt6105098,The Lion King,2019,"Animation, Adventure, Drama",118,"USA, UK, South Africa","English, Xhosa, Zulu, French, Spanish"
tt4630562,The Fate of the Furious,2017,"Action, Adventure, Crime",136,"China, USA, Japan","English, Russian, Spanish"
tt5726616,Call Me by Your Name,2017,"Drama, Romance",132,"Italy, France, USA, Brazil","English, Italian, French, German, Hebrew"
tt0064115,Butch Cassidy and the Sundance Kid,1969,"Biography, Crime, Drama",110,USA,"English, Spanish"
tt5727208,Uncut Gems,2019,"Crime, Drama, Thriller",135,USA,"English, Hebrew"
tt0112281,Ace Ventura: When Nature Calls,1995,"Adventure, Comedy, Crime",90,USA,English
tt0050212,The Bridge on the River Kwai,1957,"Adventure, Drama, War",161,"UK, USA","English, Japanese, Thai"
tt1291150,Teenage Mutant Ninja Turtles,2014,"Action, Adventure, Comedy",101,USA,"English, Japanese"
tt0059742,The Sound of Music,1965,"Biography, Drama, Family",172,USA,"English, German"
tt0265208,The Girl Next Door,2004,"Comedy, Drama, Romance",109,USA,English
tt0311113,Master and Commander: The Far Side of the World,2003,"Action, Adventure, Drama",138,USA,"English, French, Portuguese"
tt0170016,How the Grinch Stole Christmas,2000,"Comedy, Family, Fantasy",104,"USA, Germany",English
tt0120855,Tarzan,1999,"Animation, Adventure, Family",88,USA,English
tt2704998,Game Night,2018,"Action, Comedy, Crime",100,USA,English
tt2582782,Hell or High Water,2016,"Action, Crime, Drama",102,USA,English
tt2184339,The Purge,2013,"Horror, Thriller",85,"USA, France",English
tt0431308,P.S. I Love You,2007,"Comedy, Drama, Romance",126,USA,English
tt1980209,Pain & Gain,2013,"Action, Comedy, Crime",129,USA,English
tt6823368,Glass,2019,"Drama, Sci-Fi, Thriller",129,"USA, China","English, Spanish"
tt1077258,Planet Terror,2007,"Action, Adventure, Comedy",105,"USA, Mexico",English
tt0032553,The Great Dictator,1940,"Comedy, Drama, War",125,USA,"English, Esperanto"
tt0092890,Dirty Dancing,1987,"Drama, Music, Romance",100,USA,English
tt1623205,Oz the Great and Powerful,2013,"Adventure, Family, Fantasy",130,USA,English
tt0435625,The Descent,2005,"Adventure, Horror, Thriller",99,UK,English
tt1046173,G.I. Joe: The Rise of Cobra,2009,"Action, Adventure, Sci-Fi",118,"USA, Czech Republic","English, French, Scottish Gaelic"
tt0281358,A Walk to Remember,2002,"Drama, Romance",101,USA,English
tt0266915,Rush Hour 2,2001,"Action, Comedy, Crime",90,"Hong Kong, USA","English, Mandarin, Cantonese"
tt0106519,Carlito's Way,1993,"Crime, Drama, Thriller",144,USA,"English, Spanish"
tt0187738,Blade II,2002,"Action, Fantasy, Horror",117,"Germany, USA","English, Romanian, Czech"
tt0308644,Finding Neverland,2004,"Biography, Drama, Family",106,"USA, UK",English
tt0043014,Sunset Blvd.,1950,"Drama, Film-Noir",110,USA,English
tt0142342,Big Daddy,1999,"Comedy, Drama",93,USA,"English, Italian"
tt1606378,A Good Day to Die Hard,2013,"Action, Thriller",98,"USA, UK, Hungary","English, Russian, Hindi, Punjabi"
tt5362988,Wind River,2017,"Crime, Drama, Mystery",107,"UK, Canada, USA",English
tt0452608,Death Race,2008,"Action, Sci-Fi, Thriller",105,"USA, Germany, UK",English
tt0146316,Lara Croft: Tomb Raider,2001,"Action, Adventure, Fantasy",100,"USA, UK, Japan, Germany",English
tt0374900,Napoleon Dynamite,2004,Comedy,96,USA,English
tt0210945,Remember the Titans,2000,"Biography, Drama, Sport",113,USA,English
tt0094737,Big,1988,"Comedy, Drama, Fantasy",104,USA,"English, Spanish"
tt4846340,Hidden Figures,2016,"Biography, Drama, History",127,USA,English
tt0181865,Traffic,2000,"Crime, Drama, Thriller",147,"USA, Mexico, Germany","English, Spanish"
tt0949731,The Happening,2008,"Drama, Mystery, Sci-Fi",91,"USA, India","English, French"
tt0339291,A Series of Unfortunate Events,2004,"Adventure, Comedy, Family",108,"Germany, USA",English
tt0432283,Fantastic Mr. Fox,2009,"Animation, Adventure, Comedy",87,"USA, UK","English, French"
tt2719848,Everest,2015,"Action, Adventure, Biography",121,"UK, USA, Iceland","English, Russian"
tt0295178,Austin Powers in Goldmember,2002,"Action, Adventure, Comedy",94,USA,"English, Japanese, German, French"
tt1272878,2 Guns,2013,"Action, Comedy, Thriller",109,USA,"English, Spanish"
tt0116483,Happy Gilmore,1996,"Comedy, Sport",92,USA,English
tt0099653,Ghost,1990,"Drama, Fantasy, Romance",127,USA,English
tt0058461,Per un pugno di dollari,1964,"Action, Drama, Western",99,"Italy, Spain, West Germany","Italian, Spanish"
tt1649419,Lo imposible,2012,"Drama, History, Thriller",114,"Spain, Thailand, USA","English, Thai, Swedish"
tt7349950,It Chapter Two,2019,"Drama, Fantasy, Horror",169,"Canada, USA","English, North American Indian, Spanish"
tt1428538,Hansel & Gretel: Witch Hunters,2013,"Action, Fantasy, Horror",88,"Germany, USA",English
tt0959337,Revolutionary Road,2008,"Drama, Romance",119,"USA, UK",English
tt0087363,Gremlins,1984,"Comedy, Fantasy, Horror",106,USA,"English, Spanish"
tt1155056,"I Love You, Man",2009,"Comedy, Romance",105,USA,English
tt0328828,American Wedding,2003,Comedy,96,"USA, Germany",English
tt1219827,Ghost in the Shell,2017,"Action, Crime, Drama",107,"USA, India, Hong Kong, China, Canada","English, Japanese"
tt0356150,EuroTrip,2004,Comedy,92,"USA, Czech Republic","English, French, German, Italian, Japanese"
tt0481369,The Number 23,2007,"Crime, Mystery, Thriller",98,USA,"English, Chinese"
tt0327597,Coraline,2009,"Animation, Drama, Family",100,USA,"English, Russian"
tt0098635,When Harry Met Sally...,1989,"Comedy, Drama, Romance",95,USA,English
tt2321549,The Babadook,2014,"Drama, Horror",94,"Australia, Canada",English
tt0499448,The Chronicles of Narnia: Prince Caspian,2008,"Action, Adventure, Family",150,"USA, Poland, Slovenia, Czech Republic, UK",English
