tt0048280,4000000,93602326,93933394
tt0096256,4000000,13008928,13008928
tt0113101,4000000,4257354,4257354
tt0861739,4000000,8744,14759148
tt0080120,4000000,22490039,22490039
tt0065421,4000000,35452658,35459543
tt0274812,4000000,4059680,9304609
tt0285742,4000000,31273922,45011434
tt0457513,4000000,10525717,39220946
tt2910814,4000000,600896,2595622
tt0873886,4000000,1104682,1874460
tt0310775,4000000,45289,2046061
tt0109831,4400000,52700832,245700832
tt0180093,4500000,3635482,7390108
tt5052448,4500000,176040665,272500313
tt2265171,4500000,2627209,6566916
tt0087928,4500000,81198894,81198894
tt0083929,4500000,27092880,27092880
tt4846232,4500000,2026499,3283369
tt0093629,4500000,44793222,44793222
tt8108198,4500000,1193046,62475342
tt0080453,4500000,58853106,58853106
tt0256009,4500000,755249,6582065
tt0450278,4800000,47326473,81979826
tt5308322,4800000,55683845,125479266
tt1602613,4800000,779188,10639242
tt4786282,4900000,67268835,148868835
tt0790636,5000000,27298285,55736588
tt0361862,5000000,1082715,8203235
tt1182345,5000000,5010163,9760107
tt0095765,5000000,12397210,13826605
tt0080678,5000000,26010864,26020641
tt0307901,5000000,13084595,23932055
tt2226417,5000000,83586447,161919318
tt6499752,5000000,11977130,16642819
tt1727388,5000000,21506546,26474920
tt4178092,5000000,43787265,58980521
tt2101441,5000000,14124284,31724284
tt0424345,5000000,24148068,26986174
tt3316960,5000000,18754371,44779195
tt0249462,5000000,21995263,109281538
tt0259446,5000000,241438208,368744044
tt5462602,5000000,42873127,56411585
tt2388715,5000000,27695246,44459951
tt3567288,5000000,65206105,98450062
tt4062536,5000000,3220371,3769214
tt0283111,5000000,21305259,38275483
tt1450321,5000000,34411,8417248
tt1675192,5000000,1730296,3741098
tt1778304,5000000,104028807,207039844
tt2980592,5000000,332890,2700051
tt1637706,5000000,24816118,25804448
tt4695012,5000000,13985117,19735344
tt2870612,5000000,21321100,41898409
tt5247022,5000000,2152738,9588282
tt2109184,5000000,53885000,142802657
tt0070735,5500000,156000000,156000000
tt1245112,5600000,27766,18853164
tt0063442,5800000,32589624,32599045
tt0086541,5952000,2120439,2120439
tt0068646,6000000,134966411,246120974
tt0114814,6000000,23341568,23341568
tt0246578,6000000,1478493,6979093
tt0091763,6000000,138530565,138545632
tt0091042,6000000,70136369,70712677
tt0071315,6000000,29200000,29225935
tt1125849,6000000,26238243,44734660
tt0077631,6000000,190071103,397217505
tt0144117,6000000,30471,30471
tt0064115,6000000,102308889,102310639
tt0092890,6000000,64577242,217856315
tt0090756,6000000,8551228,8617408
tt0455590,6000000,17606684,48618191
tt0058331,6000000,102272727,103082283
tt0053285,6000000,51600000,51600000
tt0093822,6000000,22847564,29180280
tt0082340,6000000,25244626,25244626
tt0113749,6000000,2122561,2122561
tt0080487,6000000,39846344,39846344
tt0169102,6000000,909043,1724806
tt1333125,6000000,8840453,32443111
tt7798634,6000000,28714231,57615777
tt0055614,6000000,44055492,44061777
tt1489887,6000000,22680962,24863452
tt0368226,6000000,549602,4902652
tt1540133,6000000,5360274,19561904
tt7752126,6000000,17300439,32893421
tt1840417,6000000,11494838,15950164
tt1365050,6000000,90777,90777
tt0103919,6000000,25792310,25794159
tt0354899,6000000,4670644,15116179
tt0120148,6000000,11841544,11841544
tt1436045,6000000,802778,18689058
tt0086200,6200000,63541777,63541777
tt0065214,6244087,638641,638641
tt0088247,6400000,38371200,78680331
tt0091167,6400000,40084041,40084041
tt0338564,6428966,169659,8836958
tt0375679,6500000,54580300,98410061
tt0427944,6500000,24793509,39323027
tt1723811,6500000,3909002,19123767
tt3322940,6500000,84273813,257047661
tt0101507,6500000,57504069,57529070
tt0088128,6500000,23686027,23686027
tt0097216,6500000,27545445,37346892
tt1255953,6800000,2071334,7099598
tt0106677,6900000,7993039,7993039
tt0116282,7000000,24611975,60611975
tt0073195,7000000,260758300,471961371
tt0144084,7000000,15070285,34266564
tt1855199,7000000,41003371,55078146
tt0079817,7000000,85182160,85182160
tt0112851,7000000,25405445,25405445
tt1242460,7000000,1738692,9232318
tt1019452,7000000,9228768,31430334
tt1051906,7000000,64914050,130620744
tt1915581,7000000,113721571,167739368
tt0379725,7000000,28750530,49327405
tt0162346,7000000,6217849,8764007
tt1315981,7000000,9176000,24964890
tt4481414,7000000,24801212,43069254
tt0070328,7000000,35377836,35377836
tt0071807,7000000,20972000,20972000
tt0433383,7000000,31558003,54641191
tt0395584,7000000,17044981,20901859
tt1714915,7000000,1879534,7609187
tt1263670,7000000,39464306,47405566
tt1974419,7000000,1333124,3377430
tt3850214,7000000,17506470,17986781
tt0064757,7000000,22774493,22787885
tt0107822,7000000,40157856,40185556
tt0251736,7000000,12634962,16829545
tt0115734,7000000,560069,560069
tt0066995,7200000,43819547,43819547
tt0808417,7300000,4445756,22783978
tt1289406,7300000,1818681,10371451
tt1527186,7400000,3030848,17039814
tt0467406,7500000,143495265,232372681
tt1022603,7500000,32391374,60722734
tt0095159,7500000,62493712,62493712
tt1174732,7500000,12574914,26096852
tt0097239,7500000,106593296,145793296
tt0090305,7500000,23834048,38934048
tt0097778,7500000,140088813,296999813
tt0061184,7500000,28000000,28005068
tt0110912,8000000,107928762,222831817
tt0449059,8000000,59891098,101058954
tt0289043,8000000,45064915,85720385
tt0092005,8000000,52287414,52287414
tt1282140,8000000,58401464,75026216
tt1306980,8000000,35014192,41097853
tt0087538,8000000,91077276,91119319
tt1980929,8000000,16170632,63464861
tt0340855,8000000,34469210,58469210
tt0804497,8000000,6363628,6491240
tt0079417,8000000,106260000,106260000
tt2582496,8000000,6758416,9074749
tt0079116,8000000,43000000,43004381
tt1800246,8000000,26068955,45640143
tt1839492,8000000,2540106,9368803
tt2132285,8000000,5845732,20045576
tt0963794,8000000,17432844,22818256
tt0862846,8000000,12062558,16580250
tt0088161,8000000,69821334,69821334
tt2401878,8000000,3759286,5659286
tt1300851,8000000,10273188,10629321
tt0059742,8200000,159287539,159413574
tt0087277,8200000,80035402,80035402
tt2872718,8500000,32381217,47398992
tt0074119,8500000,70600000,70600000
tt1666801,8500000,34030343,43709744
tt0211933,8600000,14377198,32730062
tt0405296,8700000,5501616,7659918
tt0090555,8800000,174803506,328203506
tt1602620,8900000,6739492,29664140
tt0209144,9000000,25544867,39970386
tt4972582,9000000,138291365,278454358
tt4034228,9000000,47695371,78988148
tt0366551,9000000,18250550,23936908
tt8772262,9000000,27426361,47903099
tt0128445,9000000,17105219,17195500
tt0159097,9000000,4906229,10409377
tt2975578,9000000,71962800,111928365
tt0079522,9000000,39946780,40194067
tt0482606,9000000,52597610,82410456
tt0085959,9000000,14929552,14949697
tt0101410,9000000,6153939,6153939
tt0795368,9000000,8580428,46789413
tt0059800,9000000,63595658,63595658
tt1878870,9000000,14431633,19370020
tt0112817,9000000,1037847,1037847
tt0094862,9000000,33244684,44196684
tt5886046,9000000,57005601,155712077
tt2017038,9000000,6263670,13627519
tt0091790,9000000,40471663,40471663
tt1619029,9000000,13960394,24270399
tt0324216,9500000,80571655,107362708
tt0062512,9500000,43084787,43084787
tt0100935,9500000,14560247,14560247
tt0085333,9700000,21017849,21017849
tt4160708,9900000,89217875,157830487
tt0119217,10000000,138433435,225933435
tt0211915,10000000,33225499,173924742
tt0151804,10000000,10827810,10827810
tt4925292,10000000,48958273,79097104
tt7784604,10000000,44069456,80239658
tt0120655,10000000,30652890,31429330
tt0489270,10000000,80238724,164874275
tt1935179,10000000,21590086,32613173
tt0088944,10000000,35100000,57491000
tt0890870,10000000,63300095,139352633
tt0391198,10000000,110359362,187281115
tt0276919,10000000,1535286,16689283
tt3521126,10000000,21120616,29820616
tt0112508,10000000,25588734,26488734
tt1314655,10000000,33601190,62695489
tt0089530,10000000,36230219,36230219
tt1502407,10000000,159342015,255485178
tt0096928,10000000,40485039,40507436
tt0263488,10000000,37904175,59371303
tt1307068,10000000,7078738,11681781
tt0929632,10000000,47566524,63649529
tt0462504,10000000,5490423,7177143
tt0412019,10000000,13744960,47329961
tt3195644,10000000,52218558,112983889
tt0082010,10000000,30565292,30565292
tt1412386,10000000,46412041,136836156
tt4094724,10000000,79213375,118587880
tt0981227,10000000,31487293,33556631
tt1172049,10000000,1978592,4366460
tt1564585,10000000,21393620,66984887
tt0105665,10000000,4160851,4183547
tt1126590,10000000,14482031,29253166
tt0160862,10000000,63366989,103166989
tt0088011,10000000,76572238,86572238
tt0166896,10000000,6203044,6416325
tt3882082,10000000,35819556,74136180
tt0086066,10000000,25697647,25697647
tt0286112,10000000,489600,42776760
tt1220198,10000000,25486040,47719794
tt1433811,10000000,1436900,3428048
tt1582507,10000000,31611916,44287131
tt1491044,10000000,1969193,4552970
tt3348730,10000000,38052832,102952888
tt0425413,10000000,6003262,33478921
tt0083131,10000000,85297000,85297000
tt0219699,10000000,12008642,44567606
tt1588334,10000000,4269426,4704757
tt0085407,10000000,20766616,20766616
tt0498353,10200000,17609452,35728183
tt0083866,10500000,435110554,793482178
tt0985694,10500000,26593646,45491656
tt0139134,10500000,38773785,76347426
tt0084516,10700000,77142388,77142388
tt1132626,10800000,56746769,113864059
tt0076759,11000000,460998507,775768912
tt0078748,11000000,81765459,108110316
tt0163651,11000000,102561004,235483004
tt0070047,11000000,232906145,441306145
tt0108550,11000000,10032765,10032765
tt5362988,11000000,33800859,43980821
tt0087363,11000000,153378102,153629030
tt2883512,11000000,31424003,48428048
tt5580036,11000000,30014539,53939297
tt0106308,11000000,11502976,11502976
tt2042568,11000000,13235319,32960249
tt2381111,11000000,38322743,62076141
tt0100814,11000000,16667084,16667084
tt0870984,11000000,404122,7413863
tt1355630,11000000,50474843,78274843
tt0104952,11000000,52929168,64088552
tt1233227,11000000,27693292,68234154
tt0112818,11000000,39363635,39363635
tt0204946,11000000,68379000,90449929
tt0264616,11000000,13110448,17423030
tt1726669,11000000,1987762,4633668
tt1486834,11000000,3493000,8526288
tt0059113,11000000,111721910,111918564
tt0101921,11000000,82418501,119418501
tt6513120,11000000,22958886,40811919
tt0097815,11000000,49797148,49797148
tt3168230,11000000,17737646,29355203
tt0084726,11200000,78912963,78912963
tt6751668,11400000,53369749,257604912
tt0089881,11500000,4135750,4163377
tt0098084,11500000,57469467,57469467
tt0281358,11800000,41281092,47494916
tt2402927,11800000,12711491,40272135
tt0062622,12000000,60541301,68989547
tt2582846,12000000,124872350,307166834
tt0119396,12000000,39673162,39673162
tt2194499,12000000,15322921,87100449
tt1706593,12000000,64575175,126636097
tt0479884,12000000,27838408,42931041
tt3741834,12000000,51738905,140312928
tt2582782,12000000,27007844,37879877
tt0116483,12000000,38824099,41205099
tt1636826,12000000,54731865,102731865
tt0112697,12000000,56631572,60895179
tt0095705,12000000,78756177,78756177
tt0128442,12000000,22912409,22912409
tt0805564,12000000,5972884,11293663
tt0481536,12000000,38108728,43495888
tt0054331,12000000,1830650,1844789
tt0070511,12000000,53267000,53267000
tt0265459,12000000,31597131,52223306
tt1821549,12000000,17654912,27682872
tt0462590,12000000,65328121,114197742
tt1682180,12000000,1714221,12077441
tt1188996,12000000,4018771,42345360
tt3622592,12000000,32000304,85512300
tt2431286,12000000,37709979,100129872
tt2357129,12000000,16131410,42128352
tt0066206,12000000,61749765,61749765
tt0086567,12000000,79567667,79567667
tt0090329,12000000,68706993,68706993
tt0082406,12000000,63456988,63456988
tt0120679,12000000,25885000,56298474
tt1625346,12000000,16311571,22939027
tt1020558,12000000,123570,6890432
tt2436386,12000000,22348241,33213241
tt0084503,12000000,22244207,22258911
tt0164181,12000000,21142914,21142914
tt0335119,12000000,11670971,33030115
tt1082868,12000000,31691811,41319906
tt0083511,12000000,78868508,78868508
tt1591479,12000000,70012847,82499399
tt0423977,12000000,3951699,5254986
tt1124035,12500000,40962534,76338111
tt0914798,12500000,9046156,40416563
tt0104348,12500000,10725228,10725228
tt0095489,12500000,48092846,84576957
tt1600196,12600000,10724389,18658381
tt0295700,12600000,15418790,28650575
tt0168629,12800000,4184036,40031879
tt0071562,13000000,47834595,48035783
tt0947798,13000000,106954678,329398046
tt1659337,13000000,17742948,33384127
tt0289879,13000000,57938693,96822421
tt3170832,13000000,14677654,35401758
tt0120601,13000000,22863596,23106667
tt0183649,13000000,46566212,97837138
tt0093870,13000000,53424681,53424681
tt1132620,13000000,10095170,104414200
tt0108399,13000000,12281551,13092264
tt0107207,13000000,25096862,65796862
tt0242423,13000000,46729800,73180723
tt0093105,13000000,123922370,123922370
tt1911644,13000000,51872378,68572631
tt1007029,13000000,30017992,115890699
tt1478964,13000000,1024175,6206022
tt2170593,13000000,44137712,54837234
tt1235166,13000000,2087720,17874044
tt1045772,13000000,2037459,39408227
tt4686844,13000000,8047856,24646055
tt2057392,13000000,18704595,35259653
tt1711425,13000000,25682380,48065672
tt0401711,13000000,4899278,17471727
tt0098536,13000000,71079915,71079915
tt4540710,13000000,3500605,9915800
tt0049833,13282712,65500000,65500000
tt1441395,13300000,2614251,5735963
tt0100758,13500000,135265915,201965915
tt8364368,13500000,39014193,91542097
tt0090863,13800000,52293982,52293982
tt2084970,14000000,91125683,233555708
tt0388795,14000000,83043761,178062759
tt0100405,14000000,178406268,463407097
tt0117571,14000000,103046663,173046663
tt2584384,14000000,33370906,90335025
tt0086960,14000000,234760478,316360478
tt0100150,14000000,5080409,5080409
tt0096969,14000000,70001698,161001698
tt0076752,14000000,46838673,46838673
tt0106611,14000000,68856263,154856263
tt0817177,14000000,1755212,4225921
tt0093010,14000000,156645693,320145693
tt1352824,14000000,3075255,13657649
tt0971209,14000000,15515460,22955544
tt0094947,14000000,34670720,34670720
tt0105695,14400000,101157447,159157447
tt0117509,14500000,46351345,151842560
tt0107048,14600000,70906973,70906973
tt0169547,15000000,130096601,356296601
tt1010048,15000000,141319928,378410113
tt0118715,15000000,18034458,46735469
tt1504320,15000000,138797449,427374317
tt0758758,15000000,18354356,56674477
tt0780504,15000000,35061555,76976666
tt0470752,15000000,25442958,36869414
tt0887912,15000000,17017811,49230772
tt5027774,15000000,54513740,160192031
tt2980516,15000000,35893537,123726688
tt0780536,15000000,7800824,34085749
tt0093773,15000000,59735548,98399956
tt0084787,15000000,19629760,19629760
tt0166924,15000000,7220243,20129557
tt0077416,15000000,48979328,49074243
tt0092099,15000000,179800601,356830601
tt1179933,15000000,72082998,110216998
tt0109040,15000000,72217396,107217396
tt0056172,15000000,45306425,45710874
tt0463854,15000000,28638916,65048678
tt0094721,15000000,74220408,74270074
tt1817273,15000000,21403519,47052899
tt1931533,15000000,15024049,32226382
tt0118749,15000000,26400640,43101594
tt0093409,15000000,65207127,120207127
tt1655442,15000000,44671682,133432856
tt0083944,15000000,47212904,125212904
tt0052618,15000000,74422622,74427638
tt0373469,15000000,4243756,15785148
tt7349662,15000000,49275340,93400823
tt0416320,15000000,23151529,85638656
tt0088846,15000000,9929135,9947816
tt2023587,15000000,71628180,146428180
tt5083738,15000000,34366783,95918706
tt0810819,15000000,11114018,64191523
tt0454841,15000000,41778863,70008952
tt0091064,15000000,40456565,60632088
tt0094291,15000000,43848069,43848069
tt1563738,15000000,13843771,59389433
tt1334260,15000000,2434652,9918093
tt0099938,15000000,91457688,201957688
tt0086465,15000000,90404800,90404800
tt1764234,15000000,15026056,37930465
tt0116922,15000000,3675201,3703548
tt2305051,15000000,37880356,52501541
tt0096320,15000000,111938388,216614388
tt0133751,15000000,40283321,40283321
tt0309987,15000000,2532228,15121165
tt5140878,15000000,102092201,306515884
tt0373883,15000000,58272029,80460948
tt0475276,15000000,31483450,76700659
tt0404390,15000000,6855137,9380029
tt0277371,15000000,38252284,66468332
tt0085995,15000000,61399552,61399552
tt0120907,15000000,2856712,2856712
tt0418819,15000000,20700082,47074133
tt0808279,15000000,1294919,7938872
tt3063516,15000000,102003019,151826547
tt0119229,15000000,28084357,28084357
tt0095647,15000000,34603943,34603943
tt0118887,15000000,44862187,44862187
tt0844708,15000000,32752215,45995223
tt0098554,15000000,66758538,79258538
tt0882977,15000000,42930462,57824674
tt0088930,15000000,14643997,14643997
tt0120885,15000000,43061945,64256513
tt0088939,15000000,98467863,98467863
tt3203606,15000000,7857741,11430025
tt0115963,15000000,24819936,24819936
tt0465551,15000000,17510118,49814392
tt0439815,15000000,7802450,12834936
tt1972571,15000000,17237855,36233517
tt1178663,15000000,5306706,36020534
tt0091474,15000000,8620929,8620929
tt0107943,15000000,23237911,23237911
tt1172233,15000000,13043363,16691303
tt2402157,15000000,25018119,39661919
tt0083791,15000000,41613957,41630431
tt0462200,15000000,9396870,10907485
tt3850590,15000000,42725475,61548707
tt0497465,15500000,23216709,96409300
tt0975645,15700000,6008677,27039669
tt0093779,16000000,30857814,30882762
tt1748122,16000000,45512466,68263166
tt0098635,16000000,93075866,93083444
tt0375063,16000000,71503593,109706931
tt0838221,16000000,11902715,35307949
tt0215129,16000000,68540777,119754278
tt1403981,16000000,19068240,56032889
tt0091203,16000000,5900000,5900000
tt1131734,16000000,16204793,31556061
tt0114388,16000000,43182776,134582776
tt1191111,16000000,336467,775385
tt0420294,16000000,39517763,51764406
tt0139809,16000000,11916661,18564088
tt1781922,16200000,27288872,54418872
tt0097165,16400000,95860116,235860116
tt0443543,16500000,39868642,87892388
tt0118655,16500000,53883989,67683989
tt0103074,16500000,45360915,45434805
tt0315983,16500000,13040288,16763804
tt2870756,16800000,10539326,51029361
tt6644200,17000000,188024361,340949169
tt1605783,17000000,56817045,153959590
tt0109686,17000000,127175374,247275374
tt0230600,17000000,96522687,209947037
tt0377092,17000000,86058055,130125971
tt1981677,17000000,65001093,115350426
tt0190332,17000000,128078872,213525736
tt1596365,17000000,54333290,128955898
tt0084602,17000000,125049125,125049125
tt1288558,17000000,54239856,97542952
tt0398808,17000000,82272442,137587063
tt0475394,17000000,35787686,57232879
tt0119345,17000000,72586134,125586134
tt1924435,17000000,82390774,138224951
tt4052882,17000000,55124043,119100758
tt0084827,17000000,33000000,33000000
tt5164432,17000000,40826341,66316289
tt0114924,17000000,81057016,182057016
tt0058385,17000000,72560711,72661442
tt0092563,17000000,17185632,17185632
tt1152398,17000000,27865571,43202283
tt0088170,17000000,76471046,76471046
tt0102492,17000000,59489799,59489799
tt0205000,17000000,65538755,92938755
tt0243736,17000000,37950822,95146283
tt0120694,17000000,55041738,55041738
tt0098206,17000000,30050028,30050028
tt1210042,17000000,27163593,45719985
tt0395169,17500000,23530892,33882243
tt1023481,17500000,58017783,150988382
tt0486551,17500000,19185184,20387597
tt0080684,18000000,291286960,549265501
tt0082971,18000000,248159971,390133212
tt2562232,18000000,42340598,103215094
tt0099785,18000000,285761243,477063114
tt0086879,18000000,51973029,52066791
tt0443453,18000000,128505958,262552893
tt1542344,18000000,18335230,60738797
tt0081398,18000000,23383987,23402427
tt0107688,18000000,75082668,89140058
tt2004420,18000000,150157400,270665134
tt0884328,18000000,25594957,57470220
tt1032755,18000000,5700626,25740863
tt0094737,18000000,115227281,151927281
tt2334873,18000000,33405481,99104804
tt0250494,18000000,96520674,141774679
tt0109707,18000000,5887457,5887457
tt0097523,18000000,130724172,222724172
tt0120888,18000000,80245725,123306987
tt0097441,18000000,26979166,26979166
tt2763304,18000000,2402004,41681746
tt0113855,18000000,70454098,122195920
tt0118689,18000000,45319423,251212670
tt0292963,18000000,7084227,25038466
tt4287320,18000000,20497844,40656399
tt0455967,18000000,41011711,68844775
tt0087078,18000000,31042035,31042035
tt2649554,18000000,3712282,6740647
tt0403702,18000000,15281286,19651093
tt1149362,18000000,2222862,19319671
tt0305711,18000000,56127162,101564935
tt0096734,18000000,36601993,49101993
tt0112682,18000000,1738611,1781465
tt1197628,18000000,24007324,26973554
tt2631186,18026148,6738000,7934787
tt0090605,18500000,85160248,131384634
tt0120669,18500000,10680275,10680275
tt1058017,18500000,18451251,32406507
tt0102926,19000000,130742922,272753884
tt0088763,19000000,211406762,388774684
tt0081505,19000000,45332952,46520613
tt0245429,19000000,13750644,355467056
tt0457430,19000000,37634615,83850267
tt0116367,19000000,25836616,25836616
tt0452623,19000000,20292962,34612443
tt0089218,19000000,63192596,63849520
tt0112442,19000000,65807024,141407024
tt0175142,19000000,157019771,278019771
tt5727208,19000000,50023780,50023780
tt0268126,19000000,22498520,32801173
tt1700841,19000000,97685686,140705322
tt0498380,19000000,13756082,68673228
tt0816442,19000000,21488481,76586316
tt0404032,19000000,75072454,145166804
tt3531824,19000000,38583626,85251425
tt0384806,19000000,65233369,107516369
tt0889573,19000000,27779426,49843011
tt0758746,19000000,65002019,91509154
tt0452702,19000000,19363565,35442935
tt1216492,19000000,25918920,32686500
tt1135985,19000000,8402485,18755936
tt0356470,19000000,51438175,70067909
tt1268799,19000000,35061031,36192775
tt5580390,19400000,63859435,195333312
tt0446755,19400000,8060487,26910847
tt0280707,19800000,41308615,87754044
tt1371150,19800000,34296320,41296320
tt0120586,20000000,6719864,23875127
tt0338013,20000000,34400301,74036715
tt2024544,20000000,56671993,187733202
tt0118799,20000000,57563264,230098753
tt2911666,20000000,43037835,86081711
tt0829482,20000000,121463226,170812526
tt0099487,20000000,56362352,86024005
tt1457767,20000000,137400141,319501756
tt1895587,20000000,45055776,98690254
tt0238380,20000000,1203794,5368217
tt1213663,20000000,26004851,46089287
tt1033575,20000000,82584160,177243185
tt0364725,20000000,114326736,168423227
tt0315733,20000000,16290476,60427839
tt0486822,20000000,80209692,118114220
tt6857112,20000000,175084580,255184580
tt2674426,20000000,56245075,208314186
tt6823368,20000000,111048468,246999039
tt1284575,20000000,100292856,216197492
